id,name,full_name,team,pos,price,status,chance_next,news,minutes,starts,total_points,points_per_game,form,selected_by_pct,ep_next,xG,xA,xGI,xGC,xG_per90,xA_per90,xGI_per90,xGC_per90,goals,assists,goals_minus_xG,assists_minus_xA,clean_sheets,goals_conceded,goals_conceded_per90,clean_sheets_per90,saves,saves_per90,own_goals,pens_saved,pens_missed,yellow,red,tackles,cbi,recoveries,defensive_contribution,def_contrib_per90,influence,creativity,threat,ict_index,bonus,bps
415,Dorgu,Patrick Dorgu,Man Utd,MID,5.9,a,,,55,1,1,0.5,0.5,1.0,0.5,0.61,0.04,0.65,1.92,1.0,0.07,1.07,3.14,0,0,-0.61,-0.04,0,3,4.91,0.0,0,0.0,0,0,0,1,0,1,2,0,3,4.91,0.0,1.2,16.0,0.7,0,-7
419,Martinez,Lisandro Martínez,Man Utd,DEF,5.0,a,100,,90,1,1,1.0,0.5,1.3,0.5,0.03,0.06,0.09,2.01,0.03,0.06,0.09,2.01,0,0,-0.03,-0.06,0,2,2.0,0.0,0,0.0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0,0
420,Yoro,Leny Yoro,Man Utd,DEF,5.0,a,,,16,0,1,1.0,0.5,0.6,0.5,0.0,0.01,0.01,1.0,0.0,0.06,0.06,5.62,0,0,0.0,-0.01,0,1,5.62,0.0,0,0.0,0,0,0,0,0,0,2,1,2,11.25,0.0,0.0,0.0,0.0,0,-2
421,Heaven,Ayden Heaven,Man Utd,DEF,4.5,a,,,90,1,1,1.0,0.5,0.4,0.5,0.12,0.04,0.16,1.01,0.12,0.04,0.16,1.01,0,0,-0.12,-0.04,0,2,2.0,0.0,0,0.0,0,0,0,0,0,1,1,4,2,2.0,6.8,2.6,11.0,2.0,0,5
435,Lacey,Shea Lacey,Man Utd,MID,5.0,a,,,10,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,9.0,0.2,0.6,0.0,0.1,0,3
446,Schär,Fabian Schär,Newcastle,DEF,5.0,a,100,,1,0,1,1.0,0.5,0.3,0.5,0.0,0.0,0.0,0.79,0.0,0.0,0.0,71.1,0,0,0.0,0.0,0,1,90.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1
456,J.Ramsey,Jacob Ramsey,Newcastle,MID,5.0,a,,,42,0,1,0.5,0.5,0.3,0.5,0.06,0.14,0.2,1.88,0.13,0.3,0.43,4.03,0,0,-0.06,-0.14,0,1,2.14,0.0,0,0.0,0,0,0,1,0,2,3,2,7,15.0,7.8,1.3,4.0,1.3,0,4
457,J.Murphy,Jacob Murphy,Newcastle,MID,6.0,a,,,22,0,1,0.5,0.5,0.1,0.5,0.0,0.2,0.2,1.42,0.0,0.82,0.82,5.81,0,0,0.0,-0.2,0,1,4.09,0.0,0,0.0,0,0,0,1,0,1,1,3,5,20.45,0.0,0.1,2.0,0.1,0,2
461,Touré,Bazoumana Touré,Newcastle,MID,5.9,a,,,1,0,1,1.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
559,Bamba,Aladji Bamba,Newcastle,MID,5.0,a,,,14,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,1.04,0.0,0.0,0.0,6.69,0,0,0.0,0.0,0,1,6.43,0.0,0,0.0,0,0,0,0,0,1,1,0,2,12.86,4.0,0.0,0.0,0.4,0,5
167,Delap,Liam Delap,Nott'm Forest,FWD,5.5,a,,,24,0,1,1.0,0.5,0.6,0.5,0.07,0.0,0.07,0.33,0.26,0.0,0.26,1.24,0,0,-0.07,0.0,0,1,3.75,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9
482,Hudson-Odoi,Callum Hudson-Odoi,Nott'm Forest,MID,5.9,a,100,,1,0,1,1.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2
487,Dominguez,Nicolás Domínguez,Nott'm Forest,MID,5.0,a,,,1,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
490,Wood,Chris Wood,Nott'm Forest,FWD,5.9,a,,,28,0,1,1.0,0.5,1.4,0.5,0.12,0.01,0.13,0.22,0.39,0.03,0.42,0.71,0,0,-0.12,-0.01,0,1,3.21,0.0,0,0.0,0,0,0,0,0,0,0,1,1,3.21,0.0,2.4,3.0,0.4,0,3
493,Kalimuendo,Arnaud Kalimuendo,Nott'm Forest,FWD,5.5,a,,,1,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
499,Pedro Porro,Pedro Porro Sauceda,Spurs,DEF,5.5,a,100,,90,1,1,1.0,0.5,13.0,0.5,0.33,0.1,0.43,0.72,0.33,0.1,0.43,0.72,0,0,-0.33,-0.1,0,2,2.0,0.0,0,0.0,0,0,0,0,0,1,3,2,4,4.0,0.0,0.0,0.0,0.0,0,1
512,Kudus,Mohammed Kudus,Spurs,MID,6.5,a,100,,22,0,1,1.0,0.5,0.1,0.5,0.04,0.01,0.05,0.24,0.16,0.04,0.2,0.98,0,0,-0.04,-0.01,0,1,4.09,0.0,0,0.0,0,0,0,0,0,0,0,2,2,8.18,0.0,0.0,0.0,0.0,0,4
515,Maddison,James Maddison,Spurs,MID,6.4,d,75,Shoulder injury - 75% chance of playing,22,0,1,1.0,0.5,0.8,0.4,0.0,0.01,0.01,0.85,0.0,0.04,0.04,3.48,0,0,0.0,-0.01,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,1,2,8.18,4.4,8.3,8.0,2.1,0,6
520,Bergvall,Lucas Bergvall,Spurs,MID,5.5,a,,,45,1,1,1.0,0.5,0.2,0.5,0.0,0.01,0.01,1.7,0.0,0.02,0.02,3.4,0,0,0.0,-0.01,0,2,4.0,0.0,0,0.0,0,0,0,0,0,1,0,7,8,16.0,0.0,2.0,2.0,0.0,0,2
535,Alderete,Omar Alderete,Sunderland,DEF,5.0,a,100,,23,0,1,1.0,0.5,0.4,0.5,0.0,0.01,0.01,0.1,0.0,0.04,0.04,0.39,0,0,0.0,-0.01,0,1,3.91,0.0,0,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.0,0.0,0,2
539,O'Nien,Luke O'Nien,Sunderland,DEF,4.0,a,,,66,1,1,1.0,0.5,3.3,0.5,0.01,0.01,0.02,1.69,0.01,0.01,0.02,2.3,0,0,-0.01,-0.01,0,1,1.36,0.0,0,0.0,0,0,0,1,0,1,4,4,5,6.82,11.4,1.4,4.0,1.7,0,1
547,Mundle,Romaine Mundle,Sunderland,MID,5.0,a,,,1,0,1,1.0,0.5,0.0,0.5,0.17,0.0,0.17,0.09,15.3,0.0,15.3,8.1,0,0,-0.17,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,90.0,0.0,0.0,0.0,0.0,0,2
549,Talbi,Chemsdine Talbi,Sunderland,MID,5.5,a,,,31,0,1,1.0,0.5,0.2,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.41,0,0,0.0,0.0,0,1,2.9,0.0,0,0.0,0,0,0,0,0,0,0,2,2,5.81,0.0,0.9,0.0,0.0,0,1
2,Arrizabalaga,Kepa Arrizabalaga Revuelta,Arsenal,GK,5.0,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
3,Meslier,Illan Meslier,Arsenal,GK,5.0,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
5,J.Timber,Jurriën Timber,Arsenal,DEF,6.5,i,0,Groin injury - Unknown return date,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
6,Saliba,William Saliba,Arsenal,DEF,6.0,i,0,Back injury - Unknown return date,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
18,Martinelli,Gabriel Martinelli Silva,Arsenal,MID,6.4,a,,,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
20,Dowman,Max Dowman,Arsenal,MID,5.4,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
22,Nwaneri,Ethan Nwaneri,Arsenal,MID,5.4,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
23,Fábio Vieira,Fábio Ferreira Vieira,Arsenal,MID,5.5,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
24,Nelson,Reiss Nelson,Arsenal,MID,5.5,u,0,has departed the club as a free agent.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
25,Gyökeres,Viktor Gyökeres,Arsenal,FWD,7.4,a,,,0,0,0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
27,G.Jesus,Gabriel Fernando de Jesus,Arsenal,FWD,6.0,a,,,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
31,Konsa,Ezri Konsa Ngoyo,Arsenal,DEF,4.5,a,,,0,0,0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
452,Bruno G.,Bruno Guimarães Rodriguez Moura,Arsenal,MID,6.9,d,75,Thigh injury - 75% chance of playing,0,0,0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
30,Digne,Lucas Digne,Aston Villa,DEF,4.5,u,0,Has joined Paris Saint-Germain permanently,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
34,Pau,Pau Torres,Aston Villa,DEF,4.5,a,,,73,1,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,4.38,0,0,0.0,0.0,0,4,4.93,0.0,0,0.0,0,0,0,0,0,0,5,1,5,6.16,0.0,0.7,0.0,0.0,0,-14
36,Maatsen,Ian Maatsen,Aston Villa,DEF,4.5,a,,,81,1,0,0.0,0.0,0.7,0.0,0.03,0.0,0.03,3.62,0.03,0.0,0.03,4.02,0,0,-0.03,0.0,0,4,4.44,0.0,0,0.0,0,0,0,0,0,2,7,2,9,10.0,9.2,0.8,3.0,1.3,0,-9
38,A.García,Andrés García,Aston Villa,DEF,4.0,a,,,0,0,0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
39,Nedeljkovic,Kosta Nedeljkovic,Aston Villa,DEF,4.0,u,0,Has joined Rangers on loan for the rest of the season,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
44,Bailey,Leon Bailey,Aston Villa,MID,5.5,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
48,Onana,Amadou Onana,Aston Villa,MID,5.0,i,0,Knee injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
49,Iling Jr,Samuel Iling-Junior,Aston Villa,MID,5.0,u,0,Has joined Bolton Wanderers on loan for the rest of the season,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
50,Burrowes,Bradley Burrowes,Aston Villa,MID,4.5,a,,,0,0,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
53,Manzambi,Johan Manzambi,Aston Villa,MID,5.9,i,0,Knee injury - Unknown return date,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
55,Watkins,Ollie Watkins,Aston Villa,FWD,7.9,a,,,0,0,0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
56,Abraham,Tammy Abraham,Aston Villa,FWD,5.5,d,50,Knock - 50% chance of playing,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
166,N.Jackson,Nicolas Jackson,Aston Villa,FWD,6.5,a,,,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
582,Madjo,Brian Madjo,Aston Villa,FWD,5.5,i,0,Unspecified injury - Unknown return date,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
597,Suzuki,Zion Suzuki,Aston Villa,GK,5.0,a,,,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
606,Rowe,Triston Rowe,Aston Villa,DEF,4.0,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
607,Lynch,Luka Lynch,Aston Villa,MID,4.5,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
611,Wan-Bissaka,Aaron Wan-Bissaka,Aston Villa,DEF,4.5,a,,,0,0,0,0.0,0.0,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
618,Goretzka,Leon Goretzka,Aston Villa,MID,6.0,a,,,0,0,0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
58,Forster,Fraser Forster,Bournemouth,GK,4.0,a,,,0,0,0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
59,Dennis,Will Dennis,Bournemouth,GK,4.0,u,0,Has joined MK Dons permanently,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
62,Diakité,Bafodé Diakité,Bournemouth,DEF,5.0,a,,,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
63,Milosavljević,Veljko Milosavljevic,Bournemouth,DEF,5.0,i,0,Unspecified injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
65,J.Araujo,Julián Araujo Zúñiga,Bournemouth,DEF,4.5,i,0,Thigh injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
66,Soler,Julio Soler Barreto,Bournemouth,DEF,4.0,a,100,,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
77,Adli,Amine Adli,Bournemouth,MID,5.0,i,0,Unspecified injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
78,Kroupi.Jr,Junior Kroupi,Bournemouth,MID,7.5,i,0,Foot injury - Unknown return date,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
80,Enes Ünal,Enes Ünal,Bournemouth,FWD,5.5,u,0,Has joined Getafe permanently,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
573,Sanchez,Juanlu Sánchez,Bournemouth,DEF,4.5,a,,,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
615,Di Gregorio,Michele Di Gregorio,Bournemouth,GK,4.5,a,,,0,0,0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
83,Valdimarsson,Hákon Rafn Valdimarsson,Brentford,GK,4.5,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
85,Van den Berg,Sepp van den Berg,Brentford,DEF,5.0,i,0,Groin injury - Unknown return date,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
92,Ji-soo,Kim Ji-soo,Brentford,DEF,4.5,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
93,Schuster,Jannik Schuster,Brentford,DEF,4.5,a,,,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
99,Milambo,Antoni Milambo,Brentford,MID,5.0,i,0,Knee injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
100,Carvalho,Fábio Freitas Gouveia Carvalho,Brentford,MID,5.0,a,100,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
103,Dasilva,Josh Dasilva,Brentford,MID,5.0,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
107,Furo,Kaye Furo,Brentford,FWD,4.5,a,,,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
620,Diouf,El Hadji Malick Diouf,Brentford,DEF,4.5,a,,,0,0,0,0.0,0.0,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
111,Steele,Jason Steele,Brighton,GK,4.0,a,,,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
113,F.Kadıoğlu,Ferdi Kadıoğlu,Brighton,DEF,4.4,a,100,,90,1,0,0.0,0.0,2.2,0.0,0.02,0.01,0.03,2.93,0.02,0.01,0.03,2.93,0,0,-0.02,-0.01,0,4,4.0,0.0,0,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,-4
117,Coppola,Diego Coppola,Brighton,DEF,4.5,a,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
118,Igor,Igor Julio dos Santos de Paulo,Brighton,DEF,4.5,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
120,Svoboda,Michael Svoboda,Brighton,DEF,5.0,a,,,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
121,Mitoma,Mitoma Kaoru,Brighton,MID,6.0,i,0,Hamstring injury - Unknown return date,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
122,Minteh,Yankuba Minteh,Brighton,MID,5.9,i,0,Leg injury - Expected back 28 Nov,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
